datapoint_nr,unixtimestamp,routetable_update_nr,edge_id,length_m_left_on_edge,latitude,longitude,vehicle_speed_kmh,dist_mapmatching,TTAU_manual_this,TTAF_manual_to_L2_this,TTAF_L2_to_manual_this,TTAU_L2_this,TTAU_manual_next,TTAF_manual_to_L2_next,TTAF_L2_to_manual_next,TTAU_L2_next
2950,1643883025,1,5864,6.81,57.974,12.701,115,5.52,0,0,0,251.17,0,-1,0,0
2951,1643883026,1,5867,5.83,57.974,12.702,115,4.9,0,0,0,249.99,0,-1,0,0
2952,1643883028,1,5869,0.97,57.974,12.702,115,4.62,0,0,0,248.78,0,-1,0,0
2953,1643883028,1,5873,4.03,57.974,12.703,115,4.53,0,0,0,248.01,0,-1,0,0
2954,1643883029,1,5877,8.06,57.974,12.703,115,4.12,0,0,0,247.2,0,-1,0,0
2955,1643883030,1,5879,10.08,57.974,12.703,115,4.11,0,0,0,246.21,0,-1,0,0
2956,1643883032,1,5881,0,57.974,12.704,115,4.37,0,0,0,245.05,0,-1,0,0
2957,1643883033,1,5885,5.17,57.975,12.704,115,4.42,0,0,0,243.85,0,-1,0,0
2958,1643883033,1,5889,10.34,57.975,12.705,115,4.04,0,0,0,243.27,0,-1,0,0
2959,1643883034,1,5891,1.03,57.975,12.705,115,4.07,0,0,0,242.07,0,-1,0,0
2960,1643883035,1,5894,7.24,57.975,12.705,115,4.28,0,0,0,241.11,0,-1,0,0
2961,1643883036,1,5897,6.88,57.975,12.706,115,3.38,0,0,0,240.12,0,-1,0,0
2962,1643883038,1,5900,5.9,57.976,12.706,115,2.34,0,0,0,238.91,0,-1,0,0
2963,1643883038,1,5904,8.85,57.976,12.707,115,1.59,0,0,0,238.15,0,-1,0,0
2964,1643883039,1,5906,4.92,57.976,12.707,115,1.33,0,0,0,237.35,0,-1,0,0
2965,1643883040,1,5909,3.93,57.976,12.707,115,1.31,0,0,0,236.36,0,-1,0,0
2966,1643883042,1,5912,2.95,57.976,12.708,115,1.66,0,0,0,234.97,0,-1,0,0
2967,1643883043,1,5915,2.95,57.976,12.708,115,2.26,0,0,0,234.18,0,-1,0,0
2968,1643883044,1,5918,1.97,57.977,12.708,115,3.22,0,0,0,233.21,0,-1,0,0
2969,1643883044,1,5921,7.12,57.977,12.709,115,4.04,0,0,0,232.43,0,-1,0,0
2970,1643883046,1,5924,8.14,57.977,12.709,115,3.04,0,0,0,231.04,0,-1,0,0
2971,1643883046,1,5927,8.14,57.977,12.709,115,2.42,0,0,0,230.23,0,-1,0,0
2972,1643883047,1,5930,3.05,57.977,12.71,115,2.11,0,0,0,229.26,0,-1,0,0
2973,1643883048,1,5933,3.05,57.978,12.71,115,2.21,0,0,0,228.26,0,-1,0,0
2974,1643883050,1,5936,4.07,57.978,12.71,115,2.68,0,0,0,227.07,0,-1,0,0
2975,1643883051,1,5938,0,57.978,12.711,115,3.21,0,0,0,226.11,0,-1,0,0
2976,1643883051,1,5942,10.02,57.978,12.711,115,2.36,0,0,0,225.3,0,-1,0,0
2977,1643883053,1,5945,4.01,57.978,12.711,115,1.81,0,0,0,224.11,0,-1,0,0
2978,1643883053,1,5948,4.01,57.979,12.712,115,1.75,0,0,0,223.34,0,-1,0,0
2979,1643883054,1,5951,10.02,57.979,12.712,115,1.94,0,0,0,222.34,0,-1,0,0
2980,1643883055,1,5953,0,57.979,12.712,115,2.47,0,0,0,221.36,0,-1,0,0
2981,1643883056,1,5957,4.04,57.979,12.713,115,3.2,0,0,0,220.36,0,-1,0,0
2982,1643883058,1,5960,4.04,57.98,12.713,115,2.78,0,0,0,219.16,0,-1,0,0
2983,1643883058,1,5963,4.04,57.98,12.713,115,2.7,0,0,0,218.6,0,-1,0,0
2984,1643883059,1,5966,4.04,57.98,12.714,115,2.99,0,0,0,217.4,0,-1,0,0
2985,1643883060,1,5969,4.08,57.98,12.714,115,3.23,0,0,0,216.63,0,-1,0,0
2986,1643883062,1,5973,9.19,57.981,12.714,115,2.11,0,0,0,215.24,0,-1,0,0
2987,1643883063,1,5975,5.1,57.981,12.714,115,1.68,0,0,0,214.26,0,-1,0,0
2988,1643883064,1,5978,6.13,57.981,12.715,115,1.35,0,0,0,213.47,0,-1,0,0
2989,1643883064,1,5981,1.02,57.981,12.715,115,1.53,0,0,0,212.69,0,-1,0,0
2990,1643883065,1,5984,7.18,57.981,12.715,115,1.15,0,0,0,211.51,0,-1,0,0
2991,1643883067,1,5987,8.21,57.982,12.715,115,0.59,0,0,0,210.33,0,-1,0,0
2992,1643883068,1,5990,2.05,57.982,12.716,115,0.48,0,0,0,209.34,0,-1,0,0
2993,1643883069,1,5993,9.23,57.982,12.716,115,0,0,0,0,208.35,0,-1,0,0
2994,1643883069,1,5996,3.96,57.982,12.716,115,0.42,0,0,0,207.75,0,-1,0,0
2995,1643883070,1,5999,8.92,57.983,12.716,115,0.37,0,0,0,206.76,0,-1,0,0
2996,1643883071,1,6002,8.92,57.983,12.717,115,0.44,0,0,0,205.77,0,-1,0,0
2997,1643883072,1,6005,1.98,57.983,12.717,115,0.66,0,0,0,204.8,0,-1,0,0
2998,1643883074,1,6008,1.98,57.983,12.717,115,0.37,0,0,0,203.43,0,-1,0,0
2999,1643883074,1,6011,1.98,57.984,12.717,115,0.28,0,0,0,202.63,0,-1,0,0
3000,1643883075,1,6014,0.99,57.984,12.718,115,0.41,0,0,0,201.66,0,-1,0,0
3001,1643883076,1,6017,0.99,57.984,12.718,115,0.23,0,0,0,200.85,0,-1,0,0
3002,1643883078,1,6020,0.99,57.984,12.718,115,0.5,0,0,0,199.48,0,-1,0,0
3003,1643883078,1,6023,5.95,57.985,12.718,115,0.5,0,0,0,198.67,0,-1,0,0
3004,1643883080,1,6026,0,57.985,12.718,115,0.49,0,0,0,197.5,0,-1,0,0
3005,1643883080,1,6030,8.92,57.985,12.719,115,0.64,0,0,0,196.73,0,-1,0,0
3006,1643883081,1,6033,8.75,57.985,12.719,115,0.83,0,0,0,195.92,0,-1,0,0
3007,1643883082,1,6035,3.89,57.986,12.719,115,1.1,0,0,0,194.95,0,-1,0,0
3008,1643883083,1,6039,6.81,57.986,12.719,115,1.27,0,0,0,193.97,0,-1,0,0
3009,1643883084,1,6042,5.83,57.986,12.72,115,1.05,0,0,0,192.77,0,-1,0,0
3010,1643883086,1,6045,4.94,57.986,12.72,115,0.79,0,0,0,191.8,0,-1,0,0
3011,1643883086,1,6047,0.99,57.986,12.72,115,1.74,0,0,0,190.8,0,-1,0,0
3012,1643883087,1,6051,3.95,57.987,12.72,115,2.59,0,0,0,189.82,0,-1,0,0
3013,1643883088,1,6054,3.95,57.987,12.721,115,2.86,0,0,0,188.85,0,-1,0,0
3014,1643883089,1,6057,8.89,57.987,12.721,115,2.76,0,0,0,188.04,0,-1,0,0
3015,1643883091,1,6060,2.96,57.987,12.721,115,2.17,0,0,0,187.06,0,-1,0,0
3016,1643883092,1,6063,7.91,57.988,12.721,115,1.6,0,0,0,185.67,0,-1,0,0
3017,1643883093,1,6066,7.91,57.988,12.722,115,2.27,0,0,0,184.9,0,-1,0,0
3018,1643883094,1,6069,0.99,57.988,12.722,115,2.68,0,0,0,183.73,0,-1,0,0
3019,1643883094,1,6072,0.99,57.988,12.722,115,2.52,0,0,0,183.12,0,-1,0,0
3020,1643883096,1,6075,6.92,57.988,12.723,115,2.18,0,0,0,181.94,0,-1,0,0
3021,1643883096,1,6079,9.82,57.989,12.723,115,2.31,0,0,0,180.96,0,-1,0,0
3022,1643883097,1,6082,8.84,57.989,12.723,115,2.21,0,0,0,180.18,0,-1,0,0
3023,1643883098,1,6085,8.84,57.989,12.724,115,1.74,0,0,0,178.98,0,-1,0,0
3024,1643883100,1,6088,8.15,57.989,12.724,115,0.93,0,0,0,177.82,0,-1,0,0
3025,1643883101,1,6090,4.08,57.99,12.724,115,1.53,0,0,0,177.21,0,-1,0,0
3026,1643883101,1,6094,9.17,57.99,12.725,115,1.85,0,0,0,176.04,0,-1,0,0
3027,1643883102,1,6097,9.17,57.99,12.725,115,1.77,0,0,0,175.24,0,-1,0,0
3028,1643883103,1,6100,10.19,57.99,12.725,115,1.23,0,0,0,174.27,0,-1,0,0
3029,1643883104,1,6103,8.74,57.99,12.726,115,1.43,0,0,0,173.07,0,-1,0,0
3030,1643883106,1,6105,4.86,57.991,12.726,115,1.73,0,0,0,172.1,0,-1,0,0
3031,1643883106,1,6109,6.8,57.991,12.726,115,1.59,0,0,0,171.13,0,-1,0,0
3032,1643883108,1,6112,5.83,57.991,12.727,115,1,0,0,0,170.13,0,-1,0,0
3033,1643883109,1,6115,7.28,57.991,12.727,115,1.03,0,0,0,169.13,0,-1,0,0
3034,1643883110,1,6118,8.32,57.991,12.727,115,0.98,0,0,0,167.94,0,-1,0,0
3035,1643883111,1,6120,5.2,57.991,12.728,115,0.68,0,0,0,167.17,0,-1,0,0
3036,1643883112,1,6124,8.68,57.992,12.728,115,0.35,0,0,0,166.17,0,-1,0,0
3037,1643883113,1,6127,7.71,57.992,12.729,115,1.32,0,0,0,165,0,-1,0,0
3038,1643883114,1,6129,2.89,57.992,12.729,115,0.98,0,0,0,164,0,-1,0,0
3039,1643883115,1,6133,5.78,57.992,12.729,115,1.37,0,0,0,163.44,0,-1,0,0
3040,1643883115,1,6135,0.96,57.992,12.73,115,1.45,0,0,0,162.23,0,-1,0,0
3041,1643883117,1,6139,5.09,57.993,12.73,115,2.17,0,0,0,161.25,0,-1,0,0
3042,1643883118,1,6142,6.11,57.993,12.731,115,2.22,0,0,0,160.26,0,-1,0,0
3043,1643883119,1,6144,2.04,57.993,12.731,115,1.84,0,0,0,159.09,0,-1,0,0
3044,1643883119,1,6148,5.79,57.993,12.731,115,1.32,0,0,0,158.3,0,-1,0,0
3045,1643883121,1,6151,4.83,57.993,12.732,115,2.63,0,0,0,157.52,0,-1,0,0
3046,1643883121,1,6154,9.65,57.993,12.732,115,3.43,0,0,0,156.53,0,-1,0,0
3047,1643883123,1,6157,2.9,57.993,12.733,115,4.17,0,0,0,155.08,0,-1,0,0
3048,1643883124,1,6160,1.93,57.994,12.733,115,4.34,0,0,0,154.17,0,-1,0,0
3049,1643883125,1,6163,0,57.994,12.734,115,4.53,0,0,0,153.38,0,-1,0,0
3050,1643883126,1,6167,8.62,57.994,12.734,115,4.59,0,0,0,152.21,0,-1,0,0
3051,1643883127,1,6170,6.71,57.994,12.735,115,4.27,0,0,0,151.21,0,-1,0,0
3052,1643883128,1,6173,6.03,57.994,12.735,115,3.75,0,0,0,150.21,0,-1,0,0
3053,1643883129,1,6175,2.01,57.994,12.735,115,4.04,0,0,0,149.61,0,-1,0,0
3054,1643883130,1,6178,2.01,57.994,12.736,115,4.17,0,0,0,148.25,0,-1,0,0
3055,1643883131,1,6182,7.04,57.995,12.736,115,4.08,0,0,0,147.65,0,-1,0,0
3056,1643883132,1,6184,3.02,57.995,12.737,115,3.91,0,0,0,146.66,0,-1,0,0
3057,1643883133,1,6187,3.02,57.995,12.737,115,3.62,0,0,0,145.3,0,-1,0,0
3058,1643883133,1,6190,3.02,57.995,12.738,115,3.31,0,0,0,144.51,0,-1,0,0
3059,1643883135,1,6193,3.02,57.995,12.738,115,3.05,0,0,0,143.31,0,-1,0,0
3060,1643883135,1,6196,3.02,57.995,12.738,115,2.84,0,0,0,142.53,0,-1,0,0
3061,1643883137,1,6199,3.02,57.995,12.739,115,2.67,0,0,0,141.75,0,-1,0,0
3062,1643883138,1,6203,7.04,57.995,12.739,115,2.57,0,0,0,140.55,0,-1,0,0
3063,1643883139,1,6205,3.02,57.996,12.74,115,2.65,0,0,0,139.58,0,-1,0,0
3064,1643883140,1,6208,3.02,57.996,12.74,115,3.06,0,0,0,138.59,0,-1,0,0
3065,1643883141,1,6212,8.17,57.996,12.741,115,2.58,0,0,0,137.8,0,-1,0,0
3066,1643883142,1,6214,4.09,57.996,12.741,115,2.42,0,0,0,136.85,0,-1,0,0
3067,1643883143,1,6218,8.05,57.996,12.742,115,2.32,0,0,0,135.66,0,-1,0,0
3068,1643883143,1,6220,5.03,57.996,12.742,115,2,0,0,0,134.67,0,-1,0,0
3069,1643883145,1,6223,5.03,57.996,12.742,115,1.99,0,0,0,133.49,0,-1,0,0
3070,1643883146,1,6227,8.76,57.997,12.743,115,2.55,0,0,0,132.5,0,-1,0,0
3071,1643883147,1,6229,3.9,57.997,12.743,115,2.28,0,0,0,131.71,0,-1,0,0
3072,1643883148,1,6233,6.82,57.997,12.744,115,2.43,0,0,0,130.73,0,-1,0,0
3073,1643883149,1,6235,1.95,57.997,12.744,115,2.91,0,0,0,129.74,0,-1,0,0
3074,1643883150,1,6238,0.97,57.997,12.745,115,2.1,0,0,0,128.55,0,-1,0,0
3075,1643883150,1,6242,3.88,57.997,12.745,115,1.58,0,0,0,127.76,0,-1,0,0
3076,1643883152,1,6245,8.73,57.997,12.745,115,1.52,0,0,0,126.96,0,-1,0,0
3077,1643883153,1,6248,1.94,57.998,12.746,115,2.05,0,0,0,125.59,0,-1,0,0
3078,1643883153,1,6251,8.13,57.998,12.746,115,1.55,0,0,0,124.79,0,-1,0,0
3079,1643883155,1,6254,8.13,57.998,12.747,115,1.29,0,0,0,124.04,0,-1,0,0
3080,1643883155,1,6257,3.05,57.998,12.747,115,1.65,0,0,0,122.85,0,-1,0,0
3081,1643883157,1,6260,3.1,57.998,12.747,115,1.82,0,0,0,121.86,0,-1,0,0
3082,1643883158,1,6262,0,57.999,12.748,115,1.1,0,0,0,121.06,0,-1,0,0
3083,1643883159,1,6265,1.03,57.999,12.748,115,0.57,0,0,0,119.89,0,-1,0,0
3084,1643883159,1,6269,6.2,57.999,12.748,115,0.45,0,0,0,119.09,0,-1,0,0
3085,1643883160,1,6272,6.2,57.999,12.749,115,0.52,0,0,0,118.1,0,-1,0,0
3086,1643883162,1,6275,5.86,57.999,12.749,115,0.12,0,0,0,117.12,0,-1,0,0
3087,1643883163,1,6277,3.91,57.999,12.749,115,0.67,0,0,0,115.72,0,-1,0,0
3088,1643883164,1,6280,0.98,58,12.75,115,0.39,0,0,0,114.73,0,-1,0,0
3089,1643883164,1,6284,3.91,58,12.75,115,0.87,0,0,0,114.16,0,-1,0,0
3090,1643883166,1,6287,2.93,58,12.75,115,2.91,0,0,0,113.17,0,-1,0,0
3091,1643883167,1,6290,6.77,58,12.751,115,2.62,0,0,0,112.2,0,-1,0,0
3092,1643883168,1,6294,9.67,58.001,12.751,115,2.02,0,0,0,111,0,-1,0,0
3093,1643883169,1,6296,4.84,58.001,12.751,115,1.92,0,0,0,109.82,0,-1,0,0
3094,1643883170,1,6300,7.89,58.001,12.752,115,1.06,0,0,0,109.04,0,-1,0,0
3095,1643883171,1,6302,2.96,58.001,12.752,115,0.28,0,0,0,107.85,0,-1,0,0
3096,1643883172,1,6306,5.92,58.001,12.752,115,0.57,0,0,0,106.87,0,-1,0,0
3097,1643883173,1,6309,5.92,58.002,12.753,115,0.52,0,0,0,105.88,0,-1,0,0
3098,1643883174,1,6312,4.93,58.002,12.753,115,0.14,0,0,0,105.11,0,-1,0,0
3099,1643883175,1,6315,4.93,58.002,12.753,115,1.09,0,0,0,104.31,0,-1,0,0
3100,1643883176,1,6317,1.01,58.002,12.753,115,1.46,0,0,0,102.91,0,-1,0,0
3101,1643883177,1,6321,5.06,58.003,12.754,115,2.22,0,0,0,101.92,0,-1,0,0
3102,1643883178,1,6324,4.89,58.003,12.754,115,3.06,0,0,0,101.12,0,-1,0,0
3103,1643883179,1,6327,3.91,58.003,12.754,115,2.64,0,0,0,100.14,0,-1,0,0
3104,1643883180,1,6330,2.93,58.003,12.754,115,2.7,0,0,0,99.35,0,-1,0,0
3105,1643883181,1,6333,1.95,58.004,12.755,115,3.1,0,0,0,98.17,0,-1,0,0
3106,1643883182,1,6336,1.95,58.004,12.755,114,3.71,0,0,0,96.97,0,-1,0,0
3107,1643883182,1,6339,2.01,58.004,12.755,114,3.49,0,0,0,96.36,0,-1,0,0
3108,1643883184,1,6342,2.01,58.004,12.755,115,3.36,0,0,0,95.2,0,-1,0,0
3109,1643883185,1,6345,2.01,58.005,12.755,115,3.29,0,0,0,94.39,0,-1,0,0
3110,1643883186,1,6348,9.07,58.005,12.756,115,3.19,0,0,0,93.23,0,-1,0,0
3111,1643883187,1,6351,9.07,58.005,12.756,115,2.97,0,0,0,92.44,0,-1,0,0
3112,1643883188,1,6354,3.02,58.005,12.756,115,2.54,0,0,0,91.24,0,-1,0,0
3113,1643883189,1,6357,3.02,58.006,12.756,115,2.04,0,0,0,90.26,0,-1,0,0
3114,1643883190,1,6360,9.07,58.006,12.756,116,1.45,0,0,0,89.27,0,-1,0,0
3115,1643883191,1,6363,3.02,58.006,12.757,116,0.34,0,0,0,88.27,0,-1,0,0
3116,1643883192,1,6366,3.02,58.006,12.757,116,1.28,0,0,0,87.28,0,-1,0,0
3117,1643883193,1,6369,3.02,58.007,12.757,116,1.58,0,0,0,86.32,0,-1,0,0
3118,1643883194,1,6372,4.15,58.007,12.757,116,2.44,0,0,0,85.34,0,-1,0,0
3119,1643883195,1,6374,1.04,58.007,12.758,115,1.7,0,0,0,84.35,0,-1,0,0
3120,1643883196,1,6378,4.01,58.007,12.758,115,0.74,0,0,0,83.36,0,-1,0,0
3121,1643883196,1,6380,0,58.007,12.758,115,0.32,0,0,0,82.6,0,-1,0,0
3122,1643883198,1,6384,4.01,58.008,12.758,115,0.32,0,0,0,81.41,0,-1,0,0
3123,1643883199,1,6387,4.01,58.008,12.759,115,0.92,0,0,0,80.62,0,-1,0,0
3124,1643883200,1,6389,0,58.008,12.759,115,1.71,0,0,0,79.43,0,-1,0,0
3125,1643883201,1,6393,1.92,58.008,12.759,115,1.72,0,0,0,78.64,0,-1,0,0
3126,1643883201,1,6396,0.96,58.009,12.76,115,1.81,0,0,0,77.65,0,-1,0,0
3127,1643883203,1,6399,4.79,58.009,12.76,115,2.18,0,0,0,76.47,0,-1,0,0
3128,1643883204,1,6403,6.26,58.009,12.76,115,1.97,0,0,0,75.48,0,-1,0,0
3129,1643883205,1,6406,4.17,58.009,12.761,115,2.16,0,0,0,74.5,0,-1,0,0
3130,1643883206,1,6409,8.67,58.009,12.761,115,2.3,0,0,0,73.51,0,-1,0,0
3131,1643883207,1,6412,1.93,58.01,12.761,115,2.42,0,0,0,72.69,0,-1,0,0
3132,1643883208,1,6415,6.74,58.01,12.762,115,2.82,0,0,0,71.51,0,-1,0,0
3133,1643883209,1,6419,9.85,58.01,12.762,115,2.03,0,0,0,70.52,0,-1,0,0
3134,1643883210,1,6422,8.87,58.01,12.762,115,1.57,0,0,0,69.54,0,-1,0,0
3135,1643883211,1,6425,8.87,58.01,12.763,115,1.56,0,0,0,68.75,0,-1,0,0
3136,1643883211,1,6427,4.93,58.011,12.763,114,1.95,0,0,0,67.74,0,-1,0,0
3137,1643883212,1,6430,3.94,58.011,12.763,114,2.74,0,0,0,66.76,0,-1,0,0
3138,1643883214,1,6433,4.19,58.011,12.764,114,3.39,0,0,0,65.57,0,-1,0,0
3139,1643883215,1,6437,10.49,58.011,12.764,114,2.03,0,0,0,64.58,0,-1,0,0
3140,1643883216,1,6439,1.05,58.011,12.764,114,1.44,0,0,0,63.79,0,-1,0,0
3141,1643883216,1,6442,1.97,58.012,12.765,114,0.85,0,0,0,62.99,0,-1,0,0
3142,1643883218,1,6445,1.97,58.012,12.765,114,0.81,0,0,0,61.63,0,-1,0,0
3143,1643883219,1,6448,1.97,58.012,12.766,114,1.85,0,0,0,60.84,0,-1,0,0
3144,1643883220,1,6451,1.97,58.012,12.766,114,2.52,0,0,0,59.66,0,-1,0,0
3145,1643883221,1,6454,0.98,58.012,12.766,114,2.72,0,0,0,58.66,0,-1,0,0
3146,1643883222,1,6457,0.98,58.012,12.767,114,2.46,0,0,0,57.69,0,-1,0,0
3147,1643883222,1,6460,1.01,58.013,12.767,115,2.05,0,0,0,56.92,0,-1,0,0
3148,1643883224,1,6463,1.01,58.013,12.768,115,1.7,0,0,0,55.72,0,-1,0,0
3149,1643883225,1,6466,1.01,58.013,12.768,115,1.07,0,0,0,54.73,0,-1,0,0
3150,1643883226,1,6469,7.06,58.013,12.768,115,0.46,0,0,0,53.77,0,-1,0,0
3151,1643883227,1,6472,7.06,58.013,12.769,115,0.96,0,0,0,52.77,0,-1,0,0
3152,1643883228,1,6475,2.02,58.013,12.769,115,2.37,0,0,0,51.8,0,-1,0,0
3153,1643883229,1,6478,2.02,58.014,12.77,115,3.59,0,0,0,50.83,0,-1,0,0
3154,1643883230,1,6481,3.12,58.014,12.77,115,3.17,0,0,0,49.86,0,-1,0,0
3155,1643883231,1,6484,4.16,58.014,12.771,115,2.5,0,0,0,48.9,0,-1,0,0
3156,1643883232,1,6487,10.39,58.014,12.771,115,1.84,0,0,0,47.9,0,-1,0,0
3157,1643883232,1,6489,0,58.014,12.771,116,1.71,0,0,0,47.32,0,-1,0,0
3158,1643883233,1,6493,8.74,58.014,12.772,116,1.84,0,0,0,46.16,0,-1,0,0
3159,1643883234,1,6496,1.94,58.014,12.772,116,1.44,0,0,0,45.17,0,-1,0,0
3160,1643883235,1,6499,0,58.015,12.773,116,0.6,0,0,0,44.18,0,-1,0,0
3161,1643883237,1,6502,1.01,58.015,12.773,115,1.13,0,0,0,43.19,0,-1,0,0
3162,1643883238,1,6505,1.01,58.015,12.773,116,1.12,0,0,0,42.2,0,-1,0,0
3163,1643883239,1,6508,1.01,58.015,12.774,115,0.42,0,0,0,41.04,0,-1,0,0
3164,1643883240,1,6511,8.17,58.015,12.774,114,0.58,0,0,0,40.05,0,-1,0,0
3165,1643883241,1,6514,3.06,58.016,12.775,111,0.19,0,0,0,39.07,0,-1,0,0
3166,1643883242,1,6517,9.8,58.016,12.775,110,0.47,0,0,0,38.25,0,-1,0,0
3167,1643883243,1,6519,0.98,58.016,12.775,108,0.74,0,0,0,37.26,0,-1,0,0
3168,1643883244,1,6523,6.81,58.016,12.776,106,1.45,0,0,0,36.29,0,-1,0,0
3169,1643883245,1,6526,8.75,58.016,12.776,104,1.8,0,0,0,35.3,0,-1,0,0
3170,1643883246,1,6528,1.94,58.016,12.776,103,2.58,0,0,0,34.32,0,-1,0,0
3171,1643883247,1,6531,9.72,58.017,12.776,102,2.71,0,0,0,33.11,0,-1,0,0
3172,1643883248,1,6534,6.81,58.017,12.777,100,2.24,0,0,0,32.35,0,-1,0,0
3173,1643883249,1,6536,4.86,58.017,12.777,99,1.56,0,0,0,31.35,0,-1,0,0
3174,1643883250,1,6539,4.99,58.017,12.777,97,0.45,0,0,0,30.15,0,-1,0,0
3175,1643883251,1,6541,1.99,58.017,12.777,95,0.48,0,0,0,29.39,0,-1,0,0
3176,1643883252,1,6544,9.33,58.018,12.778,93,0.29,0,0,0,28.22,0,-1,0,0
3177,1643883253,1,6546,6.22,58.018,12.778,91,0.62,0,0,0,27.46,0,-1,0,0
3178,1643883254,1,6548,3.11,58.018,12.778,89,1.12,0,0,0,26.53,0,-1,0,0
3179,1643883255,1,6550,5.13,58.018,12.778,87,0.93,0,0,0,25.63,0,-1,0,0
3180,1643883256,1,6553,9.23,58.018,12.778,84,0.8,0,0,0,24.55,0,-1,0,0
3181,1643883257,1,6554,2.05,58.018,12.779,82,0.99,0,0,0,23.69,0,-1,0,0
3182,1643883258,1,6557,7.66,58.019,12.779,80,1.42,0,0,0,22.99,0,-1,0,0
3183,1643883259,1,6559,8.61,58.019,12.779,78,0.56,0,0,0,22.1,0,-1,0,0
3184,1643883260,1,6561,9.57,58.019,12.779,76,0.23,0,0,0,21.24,0,-1,0,0
3185,1643883261,1,6562,0.96,58.019,12.779,73,0.58,0,0,0,20.57,0,-1,0,0
3186,1643883262,1,6564,2.01,58.019,12.779,70,0.37,0,0,0,19.43,0,-1,0,0
3187,1643883263,1,6566,2.01,58.019,12.78,69,1.2,0,0,0,18.62,0,-1,0,0
3188,1643883264,1,6568,4.07,58.02,12.78,68,0.87,0,0,0,17.97,0,-1,0,0
3189,1643883265,1,6570,7.12,58.02,12.78,68,0.47,0,0,0,17.06,0,-1,0,0
3190,1643883266,1,6572,9.15,58.02,12.78,67,0.57,0,0,0,16.32,0,-1,0,0
3191,1643883267,1,6573,2.03,58.02,12.78,67,1.11,0,0,0,15.58,0,-1,0,0
3192,1643883268,1,6575,5.09,58.02,12.78,66,1.59,0,0,0,14.87,0,-1,0,0
3193,1643883269,1,6577,9.15,58.02,12.78,64,1.83,0,0,0,14.17,0,-1,0,0
3194,1643883270,1,6578,3.05,58.02,12.78,63,2.02,0,0,0,13.64,0,-1,0,0
3195,1643883271,1,6580,7.12,58.021,12.781,63,2.14,0,0,0,12.98,0,-1,0,0
3196,1643883272,1,6581,1.02,58.021,12.781,62,2.19,0,0,0,12.23,0,-1,0,0
3197,1643883273,1,6583,8.14,58.021,12.781,62,2.24,0,0,0,11.73,0,-1,0,0
3198,1643883274,1,6584,3.05,58.021,12.781,61,2.26,0,0,0,11.04,0,-1,0,0
3199,1643883275,1,6586,4.07,58.021,12.781,61,2.08,0,0,0,10.57,0,-1,0,0
3200,1643883276,1,6588,8.89,58.021,12.781,61,1.92,0,0,0,9.97,0,-1,0,0
3201,1643883277,1,6589,1.98,58.021,12.781,62,1.81,0,0,0,9.27,0,-1,0,0
3202,1643883278,1,6591,6.97,58.021,12.781,63,1.35,0,0,0,8.84,0,-1,0,0
3203,1643883279,1,6592,1,58.022,12.781,64,0.48,0,0,0,8.14,0,-1,0,0
3204,1643883280,1,6594,5.91,58.022,12.781,64,1.4,0,0,0,7.61,0,-1,0,0
3205,1643883281,1,6596,8.87,58.022,12.782,63,1.04,0,0,0,7.17,0,-1,0,0
3206,1643883282,1,6597,2.96,58.022,12.782,60,0.87,0,0,0,6.54,0,-1,0,0
3207,1643883283,1,6599,7.88,58.022,12.782,55,0.67,0,0,0,6.01,0,-1,0,0
3208,1643883284,1,6600,6.9,58.022,12.782,52,0.55,0,0,0,5.48,0,-1,0,0
3209,1643883285,1,6601,1.97,58.022,12.782,45,0.84,0,0,0,4.98,0,-1,0,0
3210,1643883286,1,6603,11.48,58.022,12.782,44,0.58,0,0,0,4.55,0,-1,0,0
3211,1643883287,1,6603,0,58.022,12.782,43,0.7,0,0,0,3.95,0,-1,0,0
3212,1643883288,1,6604,1.98,58.023,12.782,43,0.13,0,0,0,3.4,0,-1,0,0
3213,1643883289,1,6605,0.99,58.023,12.783,45,1.16,0,0,0,2.98,0,-1,0,0
3214,1643883290,1,6606,4.08,58.023,12.783,45,0.86,0,0,0,2.33,0,-1,0,0
3215,1643883291,1,6607,2.07,58.023,12.783,46,0.32,0,0,0,1.9,0,-1,0,0
3216,1643883292,1,6608,1.04,58.023,12.783,45,0.3,0,0,0,1.35,0,-1,0,0
3217,1643883293,1,6610,7.26,58.022,12.783,38,0.58,0,0,0,0.84,0,-1,0,0
3218,1643883294,1,6611,7.26,58.022,12.783,35,0.9,0,0,0,0.26,0,-1,0,0
3219,1643883295,1,6612,6.01,58.022,12.784,33,2.36,0,-1,0,0,0,-1,0,-1
3220,1643883296,1,6613,9.66,58.022,12.784,31,3.24,0,-1,0,0,0,-1,0,-1
3221,1643883297,1,6613,3.86,58.022,12.784,28,3.41,0,-1,0,0,0,-1,0,-1
3222,1643883298,1,6614,4.16,58.022,12.784,28,3.84,0,-1,0,0,0,-1,0,-1
3223,1643883299,1,6615,4.16,58.022,12.784,30,4.65,0,-1,0,0,0,-1,0,-1
3224,1643883300,1,6617,0.96,58.022,12.784,32,3.23,0,-1,0,0,0,-1,0,-1
3225,1643883301,1,6618,3.91,58.023,12.784,38,3.08,0,-1,0,0,0,-1,0,-1
3226,1643883302,1,6619,4.88,58.023,12.784,42,2.92,0,-1,0,0,0,-1,0,-1
